timestamp,temperature,humidity,light,voltage
2004-02-28 01:31:00,18.3812,41.5789,143.52,2.68742
2004-02-28 01:32:00,18.3763,41.5789,143.52,2.68742
2004-02-28 01:33:00,18.3763,41.545249999999996,143.52,2.68742
2004-02-28 01:34:00,18.3714,41.5116,143.52,2.68742
2004-02-28 01:35:00,18.351799999999997,41.478,143.52,2.68742
2004-02-28 01:36:00,18.342,41.4444,143.52,2.68742
2004-02-28 01:37:00,18.342,41.4444,143.52,2.68742
2004-02-28 01:38:00,18.3273,41.393950000000004,143.52,2.68742
2004-02-28 01:39:00,18.3028,41.3771,143.52,2.68742
2004-02-28 01:40:00,18.3028,41.3771,143.52,2.68742
2004-02-28 01:41:00,18.293,41.3771,143.52,2.68742
2004-02-28 01:42:00,18.2881,41.3771,143.52,2.68742
2004-02-28 01:43:00,18.2832,41.393950000000004,143.52,2.68742
2004-02-28 01:44:00,18.2832,41.4108,143.52,2.68742
2004-02-28 01:45:00,18.2832,41.4444,143.52,2.68742
2004-02-28 01:46:00,18.2832,41.5116,143.52,2.68742
2004-02-28 01:47:00,18.293,41.5116,143.52,2.68742
2004-02-28 01:48:00,18.293,41.5116,143.52,2.68742
2004-02-28 01:49:00,18.293,41.5116,143.52,2.68742
2004-02-28 01:50:00,18.293,41.5116,143.52,2.68742
2004-02-28 01:51:00,18.293,41.5116,143.52,2.68742
2004-02-28 01:52:00,18.293,41.5116,143.52,2.68742
2004-02-28 01:53:00,18.293,41.5116,143.52,2.68742
2004-02-28 01:54:00,18.2685,41.5116,143.52,2.68742
2004-02-28 01:55:00,18.2636,41.478,143.52,2.68742
2004-02-28 01:56:00,18.2636,41.4444,143.52,2.68742
2004-02-28 01:57:00,18.2538,41.4444,143.52,2.68742
2004-02-28 01:58:00,18.2489,41.41075,143.52,2.68742
2004-02-28 01:59:00,18.2489,41.360299999999995,143.52,2.68742
2004-02-28 02:00:00,18.2489,41.3435,143.52,2.68742
2004-02-28 02:01:00,18.2342,41.343450000000004,143.52,2.68742
2004-02-28 02:02:00,18.2244,41.3435,143.52,2.68742
2004-02-28 02:03:00,18.2146,41.3435,143.52,2.68742
2004-02-28 02:04:00,18.214599999999997,41.41075,143.52,2.68742
2004-02-28 02:05:00,18.214599999999997,41.4276,143.52,2.68742
2004-02-28 02:06:00,18.214599999999997,41.478,143.52,2.68742
2004-02-28 02:07:00,18.2048,41.478049999999996,143.52,2.68742
2004-02-28 02:08:00,18.1999,41.4948,143.52,2.68742
2004-02-28 02:09:00,18.1999,41.545249999999996,143.52,2.68742
2004-02-28 02:10:00,18.1999,41.545249999999996,143.52,2.68742
2004-02-28 02:11:00,18.195,41.5116,143.52,2.68742
2004-02-28 02:12:00,18.195,41.5116,143.52,2.68742
2004-02-28 02:13:00,18.1852,41.5116,143.52,2.68742
2004-02-28 02:14:00,18.1852,41.5116,143.52,2.68742
2004-02-28 02:15:00,18.1852,41.4444,143.52,2.68742
2004-02-28 02:16:00,18.170499999999997,41.4444,143.52,2.68742
2004-02-28 02:17:00,18.1656,41.41075,143.52,2.68742
2004-02-28 02:18:00,18.1558,41.3771,143.52,2.68742
2004-02-28 02:19:00,18.1411,41.3771,143.52,2.68742
2004-02-28 02:20:00,18.1362,41.343450000000004,143.52,2.68742
2004-02-28 02:21:00,18.12395,41.32662500000001,143.52,2.68742
2004-02-28 02:22:00,18.1117,41.32662500000001,143.52,2.68742
2004-02-28 02:23:00,18.0872,41.343450000000004,143.52,2.68742
2004-02-28 02:24:00,18.0872,41.360299999999995,143.52,2.68742
2004-02-28 02:25:00,18.0823,41.4108,143.52,2.6813700000000003
2004-02-28 02:26:00,18.0872,41.42755,143.52,2.6813700000000003
2004-02-28 02:27:00,18.0774,41.461200000000005,143.52,2.68742
2004-02-28 02:28:00,18.0774,41.478,143.52,2.68742
2004-02-28 02:29:00,18.0774,41.478,143.52,2.68742
2004-02-28 02:30:00,18.0774,41.5116,143.52,2.68742
2004-02-28 02:31:00,18.0774,41.5116,143.52,2.68742
2004-02-28 02:32:00,18.072499999999998,41.5116,143.52,2.68742
2004-02-28 02:33:00,18.072499999999998,41.478,143.52,2.6813700000000003
2004-02-28 02:34:00,18.072499999999998,41.478,143.52,2.6813700000000003
2004-02-28 02:35:00,18.0676,41.4444,143.52,2.6813700000000003
2004-02-28 02:36:00,18.0676,41.3771,143.52,2.6813700000000003
2004-02-28 02:37:00,18.0627,41.3771,143.52,2.68742
2004-02-28 02:38:00,18.0382,41.3771,143.52,2.68742
2004-02-28 02:39:00,18.0186,41.3435,143.52,2.6813700000000003
2004-02-28 02:40:00,18.0137,41.3435,143.52,2.68742
2004-02-28 02:41:00,18.0039,41.3435,143.52,2.68742
2004-02-28 02:42:00,17.9892,41.343450000000004,143.52,2.68742
2004-02-28 02:43:00,17.9892,41.343450000000004,143.52,2.68742
2004-02-28 02:44:00,17.9745,41.3435,143.52,2.68742
2004-02-28 02:45:00,17.9647,41.3603,143.52,2.68742
2004-02-28 02:46:00,17.954900000000002,41.4444,143.52,2.68742
2004-02-28 02:47:00,17.95245,41.57885,143.52,2.68742
2004-02-28 02:48:00,17.95245,41.57885,143.52,2.68742
2004-02-28 02:49:00,17.95245,41.57885,143.52,2.68742
2004-02-28 02:50:00,17.95245,41.570474999999995,143.52,2.68742
2004-02-28 02:51:00,17.954900000000002,41.545249999999996,143.52,2.68742
2004-02-28 02:52:00,17.9598,41.5116,143.52,2.68742
2004-02-28 02:53:00,17.9598,41.49485,143.52,2.68742
2004-02-28 02:54:00,17.9598,41.478,143.52,2.68742
2004-02-28 02:55:00,17.954900000000002,41.461200000000005,143.52,2.68742
2004-02-28 02:56:00,17.954900000000002,41.4444,143.52,2.68742
2004-02-28 02:57:00,17.940199999999997,41.41075,143.52,2.6813700000000003
2004-02-28 02:58:00,17.9255,41.41075,143.52,2.6813700000000003
2004-02-28 02:59:00,17.9255,41.41075,143.52,2.6813700000000003
2004-02-28 03:00:00,17.9206,41.41075,143.52,2.6813700000000003
2004-02-28 03:01:00,17.9157,41.3771,143.52,2.6813700000000003
2004-02-28 03:02:00,17.901,41.3771,143.52,2.6813700000000003
2004-02-28 03:03:00,17.8961,41.3771,143.52,2.6813700000000003
2004-02-28 03:04:00,17.8912,41.44435,143.52,2.6813700000000003
2004-02-28 03:05:00,17.8814,41.4444,143.52,2.6813700000000003
2004-02-28 03:06:00,17.8814,41.545249999999996,143.52,2.68742
2004-02-28 03:07:00,17.8716,41.545249999999996,143.52,2.68742
2004-02-28 03:08:00,17.8716,41.545249999999996,143.52,2.68742
2004-02-28 03:09:00,17.8667,41.56205,143.52,2.6813700000000003
2004-02-28 03:10:00,17.85935,41.57885,143.52,2.6813700000000003
2004-02-28 03:11:00,17.85935,41.56205,143.52,2.678345
2004-02-28 03:12:00,17.85935,41.56205,143.52,2.6813700000000003
2004-02-28 03:13:00,17.8618,41.545249999999996,143.52,2.6813700000000003
2004-02-28 03:14:00,17.861800000000002,41.5116,143.52,2.6813700000000003
2004-02-28 03:15:00,17.861800000000002,41.5116,143.52,2.6813700000000003
2004-02-28 03:16:00,17.8618,41.478,143.52,2.6813700000000003
2004-02-28 03:17:00,17.8569,41.478,143.52,2.6813700000000003
2004-02-28 03:18:00,17.847099999999998,41.4444,143.52,2.6813700000000003
2004-02-28 03:19:00,17.8324,41.4444,143.52,2.678345
2004-02-28 03:20:00,17.8226,41.4444,143.52,2.678345
2004-02-28 03:21:00,17.8128,41.4444,143.52,2.678345
2004-02-28 03:22:00,17.8079,41.4444,143.52,2.678345
2004-02-28 03:23:00,17.798099999999998,41.461200000000005,143.52,2.67532
2004-02-28 03:24:00,17.7932,41.478,143.52,2.67532
2004-02-28 03:25:00,17.7932,41.5116,143.52,2.678345
2004-02-28 03:26:00,17.7883,41.5116,143.52,2.67532
2004-02-28 03:27:00,17.7834,41.5116,143.52,2.67532
2004-02-28 03:28:00,17.7736,41.5116,143.52,2.67532
2004-02-28 03:29:00,17.7736,41.5789,143.52,2.6813700000000003
2004-02-28 03:30:00,17.7736,41.5789,143.52,2.67532
2004-02-28 03:31:00,17.754,41.595699999999994,143.52,2.67532
2004-02-28 03:32:00,17.754,41.6125,143.52,2.67532
2004-02-28 03:33:00,17.754,41.595699999999994,143.52,2.67532
2004-02-28 03:34:00,17.754,41.595699999999994,143.52,2.67532
2004-02-28 03:35:00,17.754,41.5789,143.52,2.67532
2004-02-28 03:36:00,17.754,41.5621,143.52,2.67532
2004-02-28 03:37:00,17.7491,41.5116,143.52,2.67532
2004-02-28 03:38:00,17.7393,41.5621,143.52,2.67532
2004-02-28 03:39:00,17.7344,41.5116,143.52,2.67532
2004-02-28 03:40:00,17.7344,41.5116,143.52,2.67532
2004-02-28 03:41:00,17.7246,41.5116,143.52,2.6813700000000003
2004-02-28 03:42:00,17.7148,41.5116,143.52,2.6813700000000003
2004-02-28 03:43:00,17.709899999999998,41.5116,143.52,2.6813700000000003
2004-02-28 03:44:00,17.705,41.5116,143.52,2.6813700000000003
2004-02-28 03:45:00,17.6903,41.56205,143.52,2.6813700000000003
2004-02-28 03:46:00,17.6756,41.6461,143.52,2.6813700000000003
2004-02-28 03:47:00,17.6756,41.6461,143.52,2.678345
2004-02-28 03:48:00,17.6707,41.6461,143.52,2.678345
2004-02-28 03:49:00,17.6658,41.6461,143.52,2.67532
2004-02-28 03:50:00,17.6658,41.6797,143.52,2.67532
2004-02-28 03:51:00,17.6658,41.6797,143.52,2.67532
2004-02-28 03:52:00,17.665799999999997,41.6797,143.52,2.67532
2004-02-28 03:53:00,17.665799999999997,41.6797,143.52,2.67532
2004-02-28 03:54:00,17.656,41.6797,143.52,2.67532
2004-02-28 03:55:00,17.6511,41.66289999999999,143.52,2.67532
2004-02-28 03:56:00,17.6413,41.6461,143.52,2.67532
2004-02-28 03:57:00,17.6413,41.6125,143.52,2.67532
2004-02-28 03:58:00,17.638849999999998,41.5789,143.52,2.67532
2004-02-28 03:59:00,17.6364,41.5789,143.52,2.67532
2004-02-28 04:00:00,17.6168,41.5789,143.52,2.67532
2004-02-28 04:01:00,17.6168,41.5789,143.52,2.67532
2004-02-28 04:02:00,17.6168,41.595699999999994,143.52,2.67532
2004-02-28 04:03:00,17.6021,41.595699999999994,143.52,2.67532
2004-02-28 04:04:00,17.5874,41.595699999999994,143.52,2.67532
2004-02-28 04:05:00,17.5678,41.6125,143.52,2.67532
2004-02-28 04:06:00,17.5678,41.6293,143.52,2.6813700000000003
2004-02-28 04:07:00,17.5629,41.6461,143.52,2.6813700000000003
2004-02-28 04:08:00,17.558,41.6965,143.52,2.6813700000000003
2004-02-28 04:09:00,17.558,41.7133,143.52,2.67532
2004-02-28 04:10:00,17.5531,41.7133,143.52,2.67532
2004-02-28 04:11:00,17.5531,41.7133,143.52,2.67532
2004-02-28 04:12:00,17.5482,41.66289999999999,143.52,2.67532
2004-02-28 04:13:00,17.5384,41.6461,143.52,2.67532
2004-02-28 04:14:00,17.5384,41.6461,143.52,2.67532
2004-02-28 04:15:00,17.5335,41.6461,143.52,2.67532
2004-02-28 04:16:00,17.5286,41.6461,143.52,2.67532
2004-02-28 04:17:00,17.5188,41.6461,143.52,2.67532
2004-02-28 04:18:00,17.5139,41.6293,143.52,2.67532
2004-02-28 04:19:00,17.509,41.6125,143.52,2.67532
2004-02-28 04:20:00,17.4943,41.595699999999994,143.52,2.67532
2004-02-28 04:21:00,17.4894,41.5789,143.52,2.67532
2004-02-28 04:22:00,17.4796,41.5789,143.52,2.67532
2004-02-28 04:23:00,17.4796,41.5789,143.52,2.67532
2004-02-28 04:24:00,17.479599999999998,41.5789,143.52,2.67532
2004-02-28 04:25:00,17.46,41.5789,143.52,2.67532
2004-02-28 04:26:00,17.4502,41.6125,143.52,2.67532
2004-02-28 04:27:00,17.4502,41.6125,143.52,2.67532
2004-02-28 04:28:00,17.4404,41.6797,143.52,2.67532
2004-02-28 04:29:00,17.4306,41.6797,143.52,2.67532
2004-02-28 04:30:00,17.4208,41.6965,143.52,2.67532
2004-02-28 04:31:00,17.4208,41.6965,143.52,2.67532
2004-02-28 04:32:00,17.4208,41.6797,143.52,2.67532
2004-02-28 04:33:00,17.4159,41.66289999999999,143.52,2.67532
2004-02-28 04:34:00,17.411,41.6461,143.52,2.67532
2004-02-28 04:35:00,17.3963,41.6461,143.52,2.67532
2004-02-28 04:36:00,17.386499999999998,41.6461,143.52,2.67532
2004-02-28 04:37:00,17.386499999999998,41.6461,143.52,2.67532
2004-02-28 04:38:00,17.3816,41.6293,143.52,2.67532
2004-02-28 04:39:00,17.3718,41.6125,143.52,2.67532
2004-02-28 04:40:00,17.3669,41.6125,143.52,2.67532
2004-02-28 04:41:00,17.362,41.6125,143.52,2.67532
2004-02-28 04:42:00,17.3473,41.6293,143.52,2.67532
2004-02-28 04:43:00,17.3228,41.6461,143.52,2.67532
2004-02-28 04:44:00,17.3228,41.6461,143.52,2.67532
2004-02-28 04:45:00,17.3228,41.6545,143.52,2.67532
2004-02-28 04:46:00,17.3228,41.6545,143.52,2.67532
2004-02-28 04:47:00,17.3228,41.66289999999999,143.52,2.67532
2004-02-28 04:48:00,17.3228,41.6797,143.52,2.67532
2004-02-28 04:49:00,17.313,41.73009999999999,143.52,2.67532
2004-02-28 04:50:00,17.298299999999998,41.7637,143.52,2.67532
2004-02-28 04:51:00,17.2885,41.7637,143.52,2.67532
2004-02-28 04:52:00,17.2885,41.73009999999999,143.52,2.67532
2004-02-28 04:53:00,17.2836,41.73009999999999,143.52,2.67532
2004-02-28 04:54:00,17.2836,41.73009999999999,143.52,2.67532
2004-02-28 04:55:00,17.2738,41.73009999999999,143.52,2.67532
2004-02-28 04:56:00,17.268900000000002,41.7133,143.52,2.67532
2004-02-28 04:57:00,17.268900000000002,41.7133,143.52,2.67532
2004-02-28 04:58:00,17.264,41.7133,143.52,2.67532
2004-02-28 04:59:00,17.264,41.6797,143.52,2.67532
2004-02-28 05:00:00,17.2591,41.6461,143.52,2.67532
2004-02-28 05:01:00,17.2444,41.6461,143.52,2.67532
2004-02-28 05:02:00,17.2297,41.6461,143.52,2.67532
2004-02-28 05:03:00,17.2248,41.6797,143.52,2.67532
2004-02-28 05:04:00,17.2248,41.7133,143.52,2.67532
2004-02-28 05:05:00,17.2248,41.7133,143.52,2.67532
2004-02-28 05:06:00,17.2199,41.7133,143.52,2.67532
2004-02-28 05:07:00,17.2199,41.73009999999999,143.52,2.67532
2004-02-28 05:08:00,17.215,41.73009999999999,143.52,2.67532
2004-02-28 05:09:00,17.215,41.7469,143.52,2.67532
2004-02-28 05:10:00,17.2052,41.7469,143.52,2.67532
2004-02-28 05:11:00,17.2052,41.7469,143.52,2.67532
2004-02-28 05:12:00,17.2052,41.7133,143.52,2.67532
2004-02-28 05:13:00,17.2052,41.7133,143.52,2.67532
2004-02-28 05:14:00,17.2052,41.7133,136.16,2.67532
2004-02-28 05:15:00,17.2052,41.7133,136.16,2.66932
2004-02-28 05:16:00,17.1905,41.7133,136.16,2.66932
2004-02-28 05:17:00,17.1905,41.7133,136.16,2.66932
2004-02-28 05:18:00,17.166,41.7133,136.16,2.66932
2004-02-28 05:19:00,17.166,41.7133,136.16,2.66932
2004-02-28 05:20:00,17.166,41.7133,136.16,2.67532
2004-02-28 05:21:00,17.161099999999998,41.6797,136.16,2.67532
2004-02-28 05:22:00,17.161099999999998,41.6461,136.16,2.67532
2004-02-28 05:23:00,17.1464,41.6461,136.16,2.67532
2004-02-28 05:24:00,17.1415,41.6797,136.16,2.67532
2004-02-28 05:25:00,17.1366,41.6797,136.16,2.67532
2004-02-28 05:26:00,17.1366,41.6965,136.16,2.67532
2004-02-28 05:27:00,17.1415,41.7469,136.16,2.67532
2004-02-28 05:28:00,17.1415,41.7637,136.16,2.66932
2004-02-28 05:29:00,17.1415,41.7637,136.16,2.66932
2004-02-28 05:30:00,17.1415,41.7805,136.16,2.66932
2004-02-28 05:31:00,17.1366,41.7805,136.16,2.66932
2004-02-28 05:32:00,17.126800000000003,41.7805,136.16,2.66932
2004-02-28 05:33:00,17.126800000000003,41.7805,136.16,2.66932
2004-02-28 05:34:00,17.1268,41.7805,136.16,2.66932
2004-02-28 05:35:00,17.1268,41.73009999999999,136.16,2.67532
2004-02-28 05:36:00,17.1268,41.6965,136.16,2.67532
2004-02-28 05:37:00,17.1268,41.6965,136.16,2.67232
2004-02-28 05:38:00,17.11455,41.6965,136.16,2.67532
2004-02-28 05:39:00,17.0974,41.6965,136.16,2.67232
2004-02-28 05:40:00,17.0876,41.7133,136.16,2.66932
2004-02-28 05:41:00,17.0876,41.7133,136.16,2.66932
2004-02-28 05:42:00,17.0778,41.7133,136.16,2.67532
2004-02-28 05:43:00,17.068,41.7133,136.16,2.66932
2004-02-28 05:44:00,17.0582,41.73009999999999,136.16,2.66932
2004-02-28 05:45:00,17.0533,41.7469,136.16,2.66932
2004-02-28 05:46:00,17.0435,41.7469,136.16,2.66932
2004-02-28 05:47:00,17.0288,41.797250000000005,136.16,2.66932
2004-02-28 05:48:00,17.0288,41.8476,136.16,2.66332
2004-02-28 05:49:00,17.0288,41.8476,136.16,2.66332
2004-02-28 05:50:00,17.0288,41.8476,136.16,2.66332
2004-02-28 05:51:00,17.038600000000002,41.8476,136.16,2.66932
2004-02-28 05:52:00,17.038600000000002,41.8476,136.16,2.66932
2004-02-28 05:53:00,17.038600000000002,41.8476,136.16,2.66932
2004-02-28 05:54:00,17.0386,41.81405,136.16,2.66932
2004-02-28 05:55:00,17.0288,41.81405,136.16,2.66932
2004-02-28 05:56:00,17.019,41.830799999999996,136.16,2.66932
2004-02-28 05:57:00,17.019,41.830799999999996,136.16,2.66932
2004-02-28 05:58:00,17.0092,41.830799999999996,136.16,2.66932
2004-02-28 05:59:00,17.0092,41.830799999999996,136.16,2.66932
2004-02-28 06:00:00,16.9896,41.830799999999996,136.16,2.66932
2004-02-28 06:01:00,16.9798,41.830799999999996,136.16,2.66932
2004-02-28 06:02:00,16.974899999999998,41.830799999999996,136.16,2.66932
2004-02-28 06:03:00,16.97,41.830799999999996,136.16,2.66932
2004-02-28 06:04:00,16.97,41.814,136.16,2.66932
2004-02-28 06:05:00,16.97,41.814,136.16,2.66932
2004-02-28 06:06:00,16.97,41.814,136.16,2.66932
2004-02-28 06:07:00,16.974899999999998,41.814,136.16,2.66932
2004-02-28 06:08:00,16.9798,41.9147,136.16,2.66932
2004-02-28 06:09:00,16.9798,41.9147,136.16,2.66932
2004-02-28 06:10:00,16.9798,41.9147,136.16,2.66932
2004-02-28 06:11:00,16.9798,41.881150000000005,136.16,2.66932
2004-02-28 06:12:00,16.9896,41.8476,136.16,2.66932
2004-02-28 06:13:00,16.9896,41.830799999999996,136.16,2.66932
2004-02-28 06:14:00,16.9896,41.81405,136.16,2.66932
2004-02-28 06:15:00,16.9847,41.81405,136.16,2.66932
2004-02-28 06:16:00,16.97735,41.81405,136.16,2.66932
2004-02-28 06:17:00,16.97,41.81405,136.16,2.66932
2004-02-28 06:18:00,16.97,41.81405,136.16,2.66932
2004-02-28 06:19:00,16.9602,41.830799999999996,136.16,2.66332
2004-02-28 06:20:00,16.9455,41.830799999999996,136.16,2.66332
2004-02-28 06:21:00,16.9259,41.830799999999996,136.16,2.66932
2004-02-28 06:22:00,16.9112,41.881150000000005,136.16,2.66932
2004-02-28 06:23:00,16.901400000000002,41.8812,136.16,2.66932
2004-02-28 06:24:00,16.901400000000002,41.8812,136.16,2.66932
2004-02-28 06:25:00,16.8965,41.8812,136.16,2.66932
2004-02-28 06:26:00,16.8916,41.8812,143.52,2.66332
2004-02-28 06:27:00,16.8916,41.9147,143.52,2.66332
2004-02-28 06:28:00,16.872,42.03215,143.52,2.66332
2004-02-28 06:29:00,16.872,42.0489,143.52,2.66332
2004-02-28 06:30:00,16.872,42.0489,143.52,2.66332
2004-02-28 06:31:00,16.8916,42.0489,143.52,2.66332
2004-02-28 06:32:00,16.8965,41.98185,143.52,2.66332
2004-02-28 06:33:00,16.8965,41.9147,143.52,2.66332
2004-02-28 06:34:00,16.8965,41.9147,143.52,2.66332
2004-02-28 06:35:00,16.8965,41.9147,143.52,2.66332
2004-02-28 06:36:00,16.8916,41.9147,143.52,2.66332
2004-02-28 06:37:00,16.8916,41.9147,150.88,2.66332
2004-02-28 06:38:00,16.8916,41.8812,150.88,2.66332
2004-02-28 06:39:00,16.8916,41.8812,150.88,2.66932
2004-02-28 06:40:00,16.8916,41.8644,150.88,2.66932
2004-02-28 06:41:00,16.8916,41.8812,150.88,2.66332
2004-02-28 06:42:00,16.8671,41.9147,150.88,2.66332
2004-02-28 06:43:00,16.8671,41.9147,158.24,2.66332
2004-02-28 06:44:00,16.8671,41.9147,158.24,2.66332
2004-02-28 06:45:00,16.8671,41.9147,158.24,2.66332
2004-02-28 06:46:00,16.872,41.9147,158.24,2.66332
2004-02-28 06:47:00,16.872,41.9147,158.24,2.6633750000000003
2004-02-28 06:48:00,16.872,41.965050000000005,165.6,2.6633750000000003
2004-02-28 06:49:00,16.872,41.965050000000005,165.6,2.6633750000000003
2004-02-28 06:50:00,16.872,41.9818,165.6,2.6633750000000003
2004-02-28 06:51:00,16.872,41.9818,165.6,2.6633750000000003
2004-02-28 06:52:00,16.872,41.9315,165.6,2.66332
2004-02-28 06:53:00,16.8818,41.9147,172.96,2.66332
2004-02-28 06:54:00,16.872,41.9147,172.96,2.66332
2004-02-28 06:55:00,16.872,41.9147,172.96,2.66332
2004-02-28 06:56:00,16.8622,41.9147,176.64,2.66332
2004-02-28 06:57:00,16.8524,41.89795,180.32,2.66332
2004-02-28 06:58:00,16.8475,41.89795,180.32,2.66332
2004-02-28 06:59:00,16.8475,41.89795,180.32,2.66332
2004-02-28 07:00:00,16.8475,41.8812,184.0,2.66332
2004-02-28 07:01:00,16.8475,41.881150000000005,187.68,2.66332
2004-02-28 07:02:00,16.8475,41.881150000000005,187.68,2.66332
2004-02-28 07:03:00,16.8475,41.881150000000005,187.68,2.66932
2004-02-28 07:04:00,16.8328,41.9147,195.04,2.66932
2004-02-28 07:05:00,16.8328,41.9315,195.04,2.66932
2004-02-28 07:06:00,16.8328,41.9315,198.72,2.66932
2004-02-28 07:07:00,16.8328,41.9483,222.64,2.66932
2004-02-28 07:08:00,16.8426,41.9483,250.24,2.66932
2004-02-28 07:09:00,16.8524,41.9483,309.12,2.66332
2004-02-28 07:10:00,16.8622,41.9315,323.84,2.66332
2004-02-28 07:11:00,16.872,41.9147,331.2,2.66332
2004-02-28 07:12:00,16.886699999999998,41.881150000000005,338.56,2.66332
2004-02-28 07:13:00,16.886699999999998,41.830799999999996,345.91999999999996,2.66332
2004-02-28 07:14:00,16.8965,41.797250000000005,353.28,2.66332
2004-02-28 07:15:00,16.9112,41.7805,368.0,2.66332
2004-02-28 07:16:00,16.9308,41.73009999999999,368.0,2.66332
2004-02-28 07:17:00,16.9308,41.6797,368.0,2.6633750000000003
2004-02-28 07:18:00,16.9602,41.6461,382.72,2.6633750000000003
2004-02-28 07:19:00,16.97,41.6125,390.08000000000004,2.66932
2004-02-28 07:20:00,16.9896,41.545249999999996,397.44,2.6633750000000003
2004-02-28 07:21:00,16.9994,41.52845,397.44,2.66932
2004-02-28 07:22:00,17.0288,41.5116,412.16,2.66932
2004-02-28 07:23:00,17.0582,41.4948,412.16,2.66932
2004-02-28 07:24:00,17.0925,41.4108,412.16,2.66332
2004-02-28 07:25:00,17.1366,41.3771,426.88,2.66932
2004-02-28 07:26:00,17.1415,41.32665,426.88,2.66932
2004-02-28 07:27:00,17.1856,41.2425,441.6,2.67532
2004-02-28 07:28:00,17.2052,41.2425,441.6,2.67532
2004-02-28 07:29:00,17.254199999999997,41.158249999999995,448.96000000000004,2.67532
2004-02-28 07:30:00,17.2738,41.0741,456.32,2.67532
2004-02-28 07:31:00,17.3179,40.93925,478.4,2.67532
2004-02-28 07:32:00,17.362000000000002,40.7706,478.4,2.66932
2004-02-28 07:33:00,17.3816,40.7706,478.4,2.66932
2004-02-28 07:34:00,17.3914,40.6693,507.84,2.67532
2004-02-28 07:35:00,17.46,40.568,507.84,2.66932
2004-02-28 07:36:00,17.4796,40.5004,507.84,2.66932
2004-02-28 07:37:00,17.5335,40.4835,507.84,2.66932
2004-02-28 07:38:00,17.5678,40.4328,537.28,2.66932
2004-02-28 07:39:00,17.621699999999997,40.24685,537.28,2.66932
2004-02-28 07:40:00,17.656,40.1622,537.28,2.67532
2004-02-28 07:41:00,17.724600000000002,40.0776,552.0,2.67532
2004-02-28 07:42:00,17.7785,39.976,566.72,2.67532
2004-02-28 07:43:00,17.8373,39.9252,566.72,2.67532
2004-02-28 07:44:00,17.8618,39.908249999999995,566.72,2.67532
2004-02-28 07:45:00,17.9255,39.80655,596.16,2.67532
2004-02-28 07:46:00,17.9696,39.6878,596.16,2.67532
2004-02-28 07:47:00,18.0382,39.62,596.16,2.67532
2004-02-28 07:48:00,18.121499999999997,39.467200000000005,625.6,2.67532
2004-02-28 07:49:00,18.1901,39.3313,625.6,2.67532
2004-02-28 07:50:00,18.2489,39.2803,625.6,2.6813700000000003
2004-02-28 07:51:00,18.317500000000003,39.1443,655.04,2.6813700000000003
2004-02-28 07:52:00,18.3812,39.0422,655.04,2.6813700000000003
2004-02-28 07:53:00,18.4204,38.9401,655.04,2.67532
2004-02-28 07:54:00,18.4988,38.872,684.48,2.67532
2004-02-28 07:55:00,18.547800000000002,38.735699999999994,684.48,2.67532
2004-02-28 07:56:00,18.6017,38.633399999999995,699.2,2.67532
2004-02-28 07:57:00,18.665399999999998,38.633399999999995,713.92,2.67532
